,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
8006,1245236706070220801,Can you imagine if the whole government called ‘April fools’ on this Coronavirus 👀😅,0,0,0,1,0,0,0,0,0,0,1
881,1245146667881381894,People are all crazy about COVID19 but I think 18 and 17 weee really much more creative.,1,0,0,0,0,0,0,0,0,0,1
139,1245139977735979013,Lost my job to #covid19. Heart broken would be an understatement.  Wishing this would end soon.,0,0,0,0,0,1,0,0,0,0,0
4521,1245190221383077888,"Normal life: dont ever leave the house unless I absolutely have to
Corona life: be upset that I cant leave the house",0,0,0,0,0,0,1,0,0,1,1
615,1245144414219055104,@HurricaneInCol1 @sternshow @HowardStern @SIRIUSXM you need jesus buddy.   im sorry you got the corona.   Godbless you,0,0,1,0,0,1,0,0,0,0,0
6915,1245220184522207233,People stop annoying an follow the procedures bcz this corona thing is very serious,1,0,0,0,1,0,1,0,0,0,1
9844,1247859668438994944,"I’m such a hot ass butch rn! Thanx to corona my style, music taste and lifetstyle is IT! Thank you smh sending a post card!",0,0,0,0,0,0,1,0,0,0,1
6548,1245215575707656192,N ofcourse theres a Hyperstick right now on ebay for 75 shipped 😫 COVID19 fucking up my swag right now,0,0,0,0,0,0,1,0,0,0,0
6172,1245211222062108673,God won’t give me coronavirus bc he don’t want want me to have all that clout,1,0,0,0,0,0,0,0,0,1,1
2300,1245162476028735491,please stay woke about this dumb ass corona virus y’all. it’s a lot deeper than you think.,0,0,0,0,1,1,0,0,0,0,0
9589,1247853402123575296,"Freeman now repeating what FM just said. What is the point of this, including the maudlin tone? Simply awful! #bbcsp #COVID19 #coronavirus",0,0,0,0,0,1,1,0,0,0,0
9895,1247860962629242881,"🇷🇺

Russia reports 1,175 new #coronavirus cases and 5 new deaths. A total of 8,672 cases and 63 deaths so far.

#covid19russia",0,0,0,0,0,0,0,0,1,0,0
6045,1245209636543909888,"Hey, on the bright side @trish_regan got fired from Fox for trying to pass the Coronavirus off as a democrate ploy!",1,0,0,0,0,0,1,0,0,0,0
7469,1245228197102456833,"Who verifies the blockchain? Other miners?

Yes. All verification on the network is 100% done by miners.
#covid19",1,0,0,0,0,1,0,0,1,0,1
77,1245139463908532225,"Nothing last forever, Corona Virus will Vanish this month. 

 “Happy New Month”",1,0,0,0,0,0,0,0,0,0,0
1866,1245157279353262081,"They could've at least used mannequins 🙄😒😖🤣 

- Kacey #covid19 #lies",0,0,0,0,0,0,0,1,0,0,1
8320,1245241881488805889,.  • Theeylon@theylon contributed to Giveth &amp; Coz: Giving to COVID-19 Causes  /grants/523/giveth20-decentralizing-nonprofits-with-covid19-co,0,0,0,0,0,0,0,0,1,1,0
5727,1245205827562213376,@davido OBO there is one deadly virus called hunger. Painful than corona.Abeg help me make I buy food. 2007218893 zenith bank,0,0,0,0,0,1,0,0,0,1,0
3601,1245178962726268929,All my ex’s won’t leave me alone during this dumb ass pandemic bitch why tf u don’t have corona,0,0,0,0,0,0,1,0,0,0,1
2831,1245169655523803139,"3 months from now, more people will die form the first brunch than the corona virus.",0,0,0,0,1,0,1,0,0,0,1
7077,1245222266088173578,When all this coronavirus shit is over we're throwing a big ass party and playing all your songs @AzChike,1,0,0,0,0,0,0,0,0,0,0
1014,1245147787550953475,"The Media tells you the Coronavirus is coming and you Panic , The Quran tells you last day and hour is coming  and you do Nothing ???",0,0,1,0,0,0,1,0,0,0,0
6545,1245215547031240704,How are we supposed to know we are sick😅..more complex things to come😥😥.. #COVID19,0,0,0,0,1,0,0,0,0,0,0
2329,1245162903319334913,If we lose a whole summer because of coronavirus there’s going to be a lot of depressed people out here including myself.,0,0,0,0,0,1,1,0,0,0,0
5419,1245202044991963137,Anyone tracking how many immigrants contained in overcrowded detention centers are sick/dead? #coronavirus #quarantine #COVID19,0,0,0,1,1,0,0,0,0,0,0
8994,1245251986028625921,I’ve been awake thirty minutes and I’ve already seen two brands use Coronavirus as the subject for their April Fools joke,0,0,0,0,0,0,1,0,0,1,0
968,1245147421887418374,At this very moment some dude is lying to a girl saying that he has corona virus and that’s why he can’t come see her. #CoronaChronicles,0,0,0,0,0,0,0,0,0,0,1
3917,1245183095105556480,"Corona can cancel everything, but know way in hell am I letting it cancel April Fools Day😈 #COVID19 #CoronaVirusUpdates #StayAtHome",1,0,0,0,0,0,1,0,0,0,1
5363,1245201533286973440,We are witnessing the end of the US dollar as the global reserve currency #coronavirus #economy,0,0,0,1,0,0,0,0,0,1,0
6818,1245218746270007298,In china police guards who standing in road side advise if you follow Jesus and the corona will run away.,0,0,0,0,0,0,0,0,0,1,1
7668,1245231541242007552,Facing corona pandemics we should not forget the typical MO of neoliberalism: Create a problem and sell solution to it!,0,0,0,0,0,0,0,1,0,1,0
8841,1245249628360105984,New from @jburnmurdoch @FT shows why countries want to be tracking SKorea not the US in the fight against #COVIDー19,0,0,0,0,0,1,0,0,1,1,0
6473,1245214619691397120,I’m going to New Zealand for this years trip of the corona virus doesn’t take over. Lmk if anyone wants to come with,1,0,0,0,0,0,0,0,0,0,0
407,1245142571426312192,this corona shit gotta go cuz I got plots this summer,0,0,0,0,0,0,1,0,0,0,0
1523,1245153515858792448,"Stay safe.  #COVID19 doesn't care about about party affiliation. No one is immune, find peace. 🏹",0,0,1,0,1,0,0,0,0,0,0
5660,1245204956195352578,my sister's coworker just tested postive for corona and they work together.. what the fuck,0,0,0,0,1,0,1,0,0,0,0
2400,1245163872119554050,I bet youtubers are immune to coronavirus bc they take careof vitamins :),0,0,0,0,0,0,0,0,0,0,1
8278,1245241232986705922,Corona mortality rate only 0.66% lol white people overreacting as usual,0,0,0,0,0,0,0,0,0,0,1
6841,1245219027783278592,so apparently a new symptom of corona is “inability to arouse”. crazy how i’ve been infected with this virus for the past 14 years😔,0,0,0,0,0,1,0,0,0,0,1
7171,1245223682378739713,So what if the government come out today and be like “April Fools ain’t no coronavirus”,1,0,0,0,0,0,0,0,0,0,1
1168,1245149367750836224,I swear I think Ik bout 3 people who had corona last year.,0,0,0,0,1,1,0,0,0,1,0
9294,1247845528672653312,"#BanMediaHouse whose is responsible for spreading Fake and communal Stories in this pandemic Corona situation.
@PTI_News",0,0,0,0,0,0,1,0,0,0,0
5812,1245206747314356224,"#BREAKING US coronavirus death toll surpasses 4,000 mark; infections close to 190,000 - Johns Hopkins University",0,0,0,0,0,0,0,0,1,1,0
6357,1245213415439654913,a comforting corona metric is that doctors/nurses in LA still have time to like me on hinge,1,0,0,0,0,0,0,0,0,0,1
8908,1245250666001506305,"Ah damn, was hoping to wake up and find out corona was one big April fools😒",1,0,0,1,0,1,1,0,0,0,1
3398,1245176276970885120,Is it me or does this whole corona thing got everyone craving wings? Cause same 😩,0,0,0,0,1,1,0,0,0,0,1
7289,1245225406954962945,Maybe if I ask Corona virus for nudes it'll ignore me like egirls do,0,0,0,1,0,0,0,0,0,0,1
6498,1245214909220229120,Alright it’s April 1st. Can whoever made this big elaborate joke about the coronavirus just come out and tell us we are being punk’d?,0,0,0,0,0,0,1,0,0,1,1
8502,1245244675386044416,if casa bonita finally goes bankrupt because of corona imma be real upset,0,0,0,0,0,1,1,0,0,0,0
9542,1247852421289779200,"How does the Israeli-Egyptian siege of Gaza affect the fight against coronavirus.
 #SaveGazaFromCorona #SiegeIsEpidemic",0,0,0,0,0,0,1,1,0,1,0
4386,1245188622220840965,Stupid coronavirus better not take away my hot girl summer 🤬!!!!! 😂😂😂,0,0,0,0,0,0,1,0,0,0,1
5368,1245201589674971137,"To think deltopia would have been this weekend, corona really hit us where it hurts :(",0,0,0,0,0,1,0,0,0,0,0
9903,1247861167021862912,i would’ve been heading to mexico in 10 days if it wasn’t for this corona shit.,0,0,0,0,0,1,1,0,0,0,0
61,1245139307632848896,Women will still go out there way to blame the Coronavirus on men lol,0,0,0,0,0,0,0,0,0,0,1
2904,1245170407533051904,Don’t nobody be doing any stupid coronavirus related April fools shit tomorrow. Ain’t nobody in the mood.,0,0,0,0,0,0,1,0,0,0,1
5783,1245206331482689536,why France was ready to shut border had Britain not toughened coronavirus measures,0,0,0,0,1,0,1,0,0,1,0
1082,1245148440884985857,He is a liar. Proven day &amp; night. Time &amp; again. Lies when the truth will do. #COVID19,0,0,0,0,0,0,1,0,0,0,0
4542,1245190477470666757,"🔴 ⬆️  1 new death(s) confirmed in USA 🇺🇸  totaling 3,890 in this place. Already 42,152 worldwide. #coronavirus #covid19 #Usa",0,0,0,0,0,0,0,0,1,0,0
9213,1247591263597199363,aub professors vs making every assignment about fucking corona,0,0,0,0,0,0,1,0,0,0,0
1801,1245156653386825729,it’s #AprilFoolsDay so when are the government and the world leaders gonna tell us that they released coronavirus to wipe us out?,0,0,0,0,0,0,0,0,0,0,1
7607,1245230465587400704,@azfamily I saw the segment about Trump’s administration purchasing monkeys to test COVID19 treatments. Do you have any sources?,0,0,0,1,0,0,0,1,0,1,0
4524,1245190287959429120,US federal prisons will confine prisoners to their cells for 2 weeks to fight the spread of the Coronavirus beginning Wednesday.,0,0,0,0,1,0,0,0,1,0,0
8212,1245240179310370816,"Experience is the best teacher. 
Congratulations for first hand experience.  Hope you enjoyed it?
#COVID19",0,0,0,0,0,0,0,0,0,0,1
4774,1245193902765662208,#COVID19 Returned to watching The Walking Dead on Foxtel as it’s slightly less depressing than real life #WalkingDead,1,0,0,0,0,1,0,0,0,1,0
8136,1245238757281927168,Sacked Newspaper Editor Becomes Top Medical Expert During Coronavirus Crisis. &lt; Not a headline you will ever see about Piers Morgan.,0,0,0,0,0,0,1,0,0,0,0
2708,1245168007942455297,"us coronavirus
underwood coverage
up colin
under could
usa cases
unwitting central
use cruise
ufc cheat",1,0,0,0,0,1,0,0,1,1,0
1958,1245158327283093504,"Someone somewhere is now making coronavirus Halloween costumes. And it probably comes in two options, classy or slutty",1,0,0,0,0,0,1,0,0,0,1
1351,1245151407931441152,Heh! Dr. #Fauci won’t play the #Democrats game. @acosta #coronavirus,0,0,0,0,0,0,0,0,0,1,1
1765,1245156151697780749,"If I can't sleep do I count sheep or all the times Corbyn lost the argument instead? 🐑👀

#COVID19 #SelfIsolation #sendhelp",0,0,0,0,0,0,0,0,0,0,1
9478,1247851255092989952,It's like Nigerians cannot have sense even by force. This Corona pandemic has shown that much. I rest my case...,0,0,0,0,0,0,1,0,0,1,0
8374,1245242863778136064,Someone needs to tell Corona Lashaè da’Virus she isn’t welcome here. I put that on sanitizer and bubble baths. 🦠🧼🛁,0,0,0,0,0,1,0,0,0,0,1
1913,1245157743939350528,"for April fools can the corona virus plz say sike  

   🥺
👉🏼👈🏼",1,0,0,0,0,0,0,0,0,0,1
180,1245140446956969986,@SHABAZGIL Reinfection due to New Varients in short time is most likely explanation of danger by #Covid19 #coronavirus,0,0,0,0,1,0,0,0,0,0,0
2272,1245162119907196929,"Corona got me scrolling through memory lane , ion like dat 🥴",0,0,0,0,0,1,0,0,0,0,0
9394,1247849455786897408,$MBRX Announces Active Compound in WP1122 Reduces #Coronavirus Replication In Vitro by 100%,0,0,0,0,0,0,0,0,1,0,0
5681,1245205219430014976,"I'll have a new video out tomorrow to help us prepare during this #COVID19 crisis.

Enjoy.",1,0,0,0,0,0,0,0,0,1,0
9104,1245253457780641797,"The #coronavirus death toll in Europe surpasses 30,000, according to an AFP tally.",0,0,0,0,0,0,0,0,1,0,0
1471,1245152983328927747,Just lost a good friend tonight to corona. Happened in less than 48hrs.,0,0,0,0,0,1,0,0,0,0,0
5206,1245199309416435714,So I was FaceTiming with @Mr_Polo96  and he said my dad says I’m working out too much cuz I got “coronavirus” 😒😂,0,0,0,0,0,1,0,0,0,0,1
4500,1245189977190944770,So the comrade umbuds person never saw Dr Delahae in his land rover full of PNP posters driving around giving covid19 advice???,0,0,0,0,0,0,1,0,0,0,1
4749,1245193513895108608,Thanos done snapped his fingers what’s taking the Avengers so long to go in the past and fix this #Coronavirus shit!,0,0,0,0,0,0,1,0,0,0,1
4583,1245191207380299776,"Due to #Coronavirus in the USA, Mexico has requested that @realDonaldTrump hurry up and build the wall. LOL",0,0,0,0,0,0,1,0,0,0,1
5966,1245208625137631232,"If I had corona virus rn and I got shot and died, they would add it to the corona virus death toll 🤨this country moving weird",0,0,0,0,0,0,1,1,0,0,1
6569,1245215894722101248,How long does Coronavirus live on bags upon bags of frozen tater tots?,0,0,0,0,1,0,0,0,0,1,1
2054,1245159377075613696,@JustinTrudeau Retweet this and let the Truckers know they are being appreciated through this Pandemic ! #COVID19 #StopTheSpread #StayAtHome,0,1,0,0,0,0,0,0,0,0,0
8207,1245240051669188608,Coronavirus is Secular Pillah God’s way of expressing anger at India Supreme Court judgement on Ayodhya ram mandir.,0,0,1,1,0,0,1,0,0,0,0
924,1245147010858127362,"251 Confirmed Cases of Covid-19 in Danbury. Stay inside, sanitize and social distance. #weathermangabe #covid19",1,0,0,0,0,1,0,0,1,1,0
4264,1245186991542743040,VIET NAM 540000 DEAD NEVER disappears AS CORONAVIRUS DEATH WILL STEY FOR-EVER,0,0,0,0,0,1,1,0,0,0,1
7000,1245221342191816705,Eight new coronavirus cases in Gujarat; total rises to 82: Official-PTI,0,0,0,0,0,0,0,0,1,0,0
7394,1245226988048015360,someone who lives nearby my house area lied abt the virus... now tested positive for corona IM,0,0,0,0,0,1,1,0,1,1,0
9051,1245252774062891008,Religion was invented on 1st April. Its for fools no wonder it cannot solve science problems like the corona Virus.,0,0,0,1,0,1,1,0,0,0,0
4117,1245185137555333123,this COVID19 ruined some once in a lifetime events lyk debut szn of ‘02 babies 😭,0,0,0,0,0,1,0,0,0,0,1
9082,1245253232726700032,"After moving 200 countries, Corona virus finally accepted Islam in India.

@COVID19
@Stayhome
@StaySafe
@Fightwithcorona",0,0,0,0,0,0,0,0,1,0,1
7660,1245231430143225856,corona got y’all going crazy in the head fr. i am convinced.,0,0,0,0,0,0,1,0,0,0,1
7389,1245226933727776774,"jan-ww3 rumors/ down under was lit
feb-corona/du still lit
mar-corona
apr-corona/???

is the world gonna end?",0,0,0,1,1,0,0,0,0,0,0
3489,1245177671056646144,i live like a couple streets over from bill english so if i get corona i will be paying him a visit,0,0,0,0,0,0,0,0,0,0,1
2071,1245159547297247232,"Did not go to ALMOST ZERO?

within a A COUPLE OF DAYS?

#COVID19
#CoronaVirus
#TrumpLies 
#ProtectOurHealthWorkers",0,0,0,0,0,0,1,0,1,0,0
6822,1245218817934065664,we are going to learn a lot from this coronavirus... you know what they say hindsight is 2020,1,0,0,0,0,0,0,0,0,1,0
1941,1245158163638296579,corona virus wouldn’t exist if dan howell kept making content.,0,0,0,0,0,0,0,0,0,0,1
2834,1245169664877113345,Getting into this final quarter has me feeling about ball I haven’t felt in what feels like forever 😭 fuck 2020 fuck coronavirus ffs,0,0,0,0,0,1,1,0,0,0,0
9491,1247851456289521665,"i just want to say thank you coronavirus,
for teaching me to finally quit biting my DAMN nails.",0,0,0,0,0,0,0,0,0,0,1
4006,1245184060378488834,Oh dear God this Jon Bon Jovi song about the Corona Virus is worse than the actual virus itself.,0,0,0,0,0,1,1,0,0,0,1
8592,1245245888227926018,I just remember a thing I did 4 months ago? I WANT TO KILL MYSELF ! CORONA GET THIS FUCKING CLOW,0,0,0,1,0,0,1,0,0,0,0
70,1245139411056103424,"@SteveMartian69 Michael, you kill harder than corona and I hope sooner than later your sense of humor plagues the whole planet.",1,0,0,0,0,0,0,0,0,0,1
166,1245140279860043780,I just feel like corona wouldn’t be here if Michael Jackson was alive 😂😣,0,0,0,0,0,0,0,0,0,0,1
4761,1245193698255818752,They say this Corona shit started in China..you know who really started this shit? ...I know y’all know..YES INDEED. CAROLE FUCKIN BASKIN,0,0,0,0,0,0,1,0,0,0,1
7837,1245234390541783040,So put em outside in da corona.. shit wild smh,0,0,0,0,0,1,1,0,0,1,0
3268,1245174508685680640,My mom is so scared of the coronavirus she didn’t even let me inside the house. 🥺 Back to my man’s house I go 😂,1,0,0,0,0,0,0,0,0,0,1
6361,1245213436696358912,Coronavirus infections likely to multiply due to spreading of Nizamuddin positive cases in all areas,0,0,0,0,0,0,1,1,0,1,0
5902,1245207882813014023,"IAkshayMistry: Tell me Covid19 is just an April Fool prank on all of us 😞
#AprilFoolsDay2020",0,0,0,1,0,0,0,0,0,0,1
4248,1245186723824513024,I do wonder at what point media orgs that misled viewers on #covid19 will face class action lawsuits.,0,0,0,0,0,0,1,0,0,0,0
4766,1245193760239161345,"Maybe just maybe, just like all the other dudes, if I develop strong enough emotional feelings for the coronavirus, it just may leave me to.",1,0,0,0,0,0,0,0,0,1,1
9005,1245252228757073920,"#CoronavirusUpdate | 38 coronavirus deaths in India, 1,637 positive cases. 

#CoronavirusOutbreak",0,0,0,0,0,0,0,0,1,0,0
2390,1245163700203466753,Agreed not the best #masks for any infection control or #COVID19 but thanks for the #laughteristhebestmedicine,0,1,0,0,0,0,0,0,0,0,0
3607,1245179046620790784,🙄 your never suppose to reuse stock footage especially during a pandemic gimmick #COVIDー19,0,0,0,0,0,0,1,0,0,0,0
1708,1245155562783899651,Feeling special. #TuesdayThoughts #TrumpLiesAboutCoronavirus #COVID19. Let's fight this fight against lies!,1,0,0,0,0,0,1,0,0,0,0
3126,1245172679692423169,"188,547 confirmed US coronavirus cases. We’re a few hours from 200k.",0,0,0,0,1,0,0,0,1,1,0
7540,1245229274602377217,"I have come to realise that, all things considered, and particularly with the outbreak of corona, Brexit wasn’t such a bad idea.",1,0,0,1,0,0,0,0,0,1,0
247,1245141079839715339,Is it just me or is the timing of the corona pandemic ironic as it relates to the AG investigation into the Russian collusion hoax?,0,0,0,0,0,0,0,1,0,1,0
7895,1245235237946302464,"Happy New Month Y'all

May Corona end this month in the name of Jesus 🙏🙏🙏",0,0,1,0,0,0,0,0,0,0,0
785,1245145807961153539,@LeticiaValdes16 @fuckthreeqwae u better drink that damn corona this time,0,0,0,0,0,0,1,0,0,0,0
5315,1245200924399804417,So sad cause my house will be ready soon and I can’t have a housewarming party cause of the #coronavirus 🙄,0,0,0,0,0,1,0,0,0,0,1
7676,1245231602885689344,People finally catching up to this? China has been lying about the Wuhan COVID-19 virus for months now...,0,0,0,0,0,0,1,1,0,0,0
4636,1245191919287726080,"im definitely telling the future generations that i attended class in the midst of a pandemic😎😎😎
#WorkFromHome #COVID19",1,0,0,0,0,0,1,0,0,0,1
2670,1245167479086821376,good morning to everyone except for ms. coronavirus &amp; carole baskin,0,0,0,0,0,0,1,0,0,0,1
7493,1245228590062399488,Hopefully we wake up tomorrow and they say coronavirus was a joke this whole time #AprilFoolsDay,0,0,0,0,0,1,0,0,0,0,1
3651,1245179579511250944,Coronavirus updates: White House projects 100K to 240K U.S. deaths,0,0,0,0,0,1,0,0,1,0,0
3968,1245183769675522049,"So me and @1chaingang just figured it out, #COVID19 is a synthetic virus, yes it’s very real so stay inside. But, it’s a man-made virus.",0,0,0,0,1,0,0,1,0,0,0
5777,1245206273299079169,The corona virus came now you really don’t get a bless you after a sneeze just a dirty look.,0,0,0,0,0,1,0,0,0,0,1
7423,1245227491029106689,"🇹🇭Thailand confirms 120 new coronavirus cases, 2 more deaths

Total reaches 1,651 cases and 10 deaths",0,0,0,0,0,0,0,0,1,0,0
5187,1245199129359396865,great. I can't fucking WAIT for all the coronavirus related april fools jokes tomorrow.,0,0,0,0,1,0,0,0,0,0,1
8740,1245247863824592899,"What do you think is more lethal, the war with Coronavirus or Twitter wars?

Lynda said the war on drugs.",0,0,0,0,0,0,0,0,0,1,1
8518,1245244851479654402,"i don't know...
i just worried about his condition bcs corona virus

and he said it was an april fools joke??",1,0,0,0,1,0,0,0,0,0,0
477,1245143186126839809,"Okay, I’ve got to DO SOMETHING with this weight gain. Corona, GO AWAY.",0,0,0,0,0,1,1,0,0,0,1
989,1245147585335169026,@laurahelmuth @bylenasun The fall of the Romaine newswire / the rise of the coronavirus news network,0,0,0,0,1,0,0,0,0,1,1
4675,1245192385635577856,Looking forward to them 2020 Pres campaign ads: U.S. has the best Healthcare system .. only 240k had to die from COVID19,1,0,0,0,0,0,1,0,0,0,1
9876,1247860386466054144,Has anyone else’s FB ads been killing it since this coronavirus hit?,1,0,0,0,0,1,0,0,0,0,1
4231,1245186492063875072,"Latest coronavirus shutdown update...

Expect current conditions 2 last until July!

This is just gonna kill businesses!",0,0,0,1,1,0,0,0,0,0,0
206,1245140677484105728,@sammyvandy yup matt 24.... to go with pestilence Coronavirus and Texas earthquake and the locusts and the... you get the picture...,0,0,0,1,0,0,0,0,0,0,0
6160,1245211129531568128,Mama Ru is the only thing getting me through this corona virus shit. @RuPaul #RuPaulsDragRace,1,0,0,0,0,1,0,0,0,0,1
3106,1245172482727763968,"Corona virus is my new crush, that way I’ll never get it...",0,0,0,0,0,0,0,0,0,0,1
3162,1245173248280723461,I’m so mad we loosing to many people from coronavirus and trump ain’t doing nothing 😩🙏🏻,0,0,0,0,0,1,1,0,0,0,0
950,1245147204073009153,Democracy at risk in India - using coronavirus as excuse the govt seeks to control freedom of the press.,0,0,0,0,1,0,1,0,0,0,0
1698,1245155462346993666,@FresnoCountyCA suffers biggest one-day spike in confirmed #COVID19 cases. 15 new cases. 68 total now. #StayHomeSaveLives,0,0,0,0,0,0,0,0,1,0,0
3175,1245173371928743941,low-key looks like corona is just taking out weak bloodlines unfortunately 😔,0,0,0,0,1,1,0,0,0,0,0
5331,1245201076145414145,"Corona virus keeps spreading and sh*t, but 4/20 for an entire month is noice 👌",0,0,0,0,0,1,1,0,0,0,1
4976,1245196591876710401,Coronavirus needs to go away. I’m tryna do hood rat shit with my friends,1,0,0,0,0,1,0,0,0,0,1
4302,1245187444384780289,"Corona or otherwise,India has been a soft target for all sorts of preachers.  @DrSJaishankar @HMOIndia @PMOIndia",0,0,0,0,0,0,1,0,0,1,0
4459,1245189469071765504,"Trump's new line is that a study predicted 2.2 million U.S. deaths thanks to coronavirus, so anything less is a victory.",0,0,0,0,0,0,1,0,0,0,1
7991,1245236437840048129,#LETS not target All Muslims brorthers for the acts #TablighiJamat# .Lets concentrate on winning Corona .,1,0,0,0,0,0,0,0,0,0,0
6029,1245209468398235649,After some days migrant labours camps will be most dengerous issues for fighting with CORONA.,0,0,0,1,1,0,0,0,0,0,0
6464,1245214496785936384,This would have been us if the Corona pandemic hadnt halted the privatisation of the NHS,0,1,0,0,1,0,0,0,0,0,0
7466,1245228099114897408,CoronaVirus is contagious through spit that should level up the charges to something more serious than assault.,0,0,0,0,1,0,1,0,0,1,0
4221,1245186445469335552,"Corona virus is deadly, so... climate change..? What the fuck is the connection here you absolute fruit",0,0,0,0,0,0,1,0,0,0,1
8210,1245240133277724672,71M about to be served!! Stream X1 Flash and H&amp;D Unfamiliar to end corona virus!!,0,0,0,0,0,0,1,0,0,0,1
5960,1245208576077049856,I got @sophguerriero with an April fools joke corona can’t take our humor from us,1,0,0,0,0,0,1,0,0,0,1
9555,1247852702186561536,Note: The only thing keeping CHELSEA in the CHAMPIONS LEAGUE is CORONA - VIRUS. 😂😂😂😂,0,0,0,0,0,0,0,0,0,0,1
4368,1245188304229879810,Any thoughts on how far along Netflix is already on their original coronavirus limited series documentary? One week? Two?,0,0,0,0,0,0,1,0,0,1,1
6664,1245216934972534784,thought i was getting corona turns out i was jus ab to start my period we safe,0,1,0,0,0,0,0,0,0,0,1
5528,1245203433478643712,It’s like god knew it was the whoring 20s and sent the coronavirus to stop us,1,0,1,0,0,0,0,0,0,0,1
2331,1245162929181339658,"Just wondering why weather for two ain't trending 🤔

Fear of Corona",0,0,1,0,0,0,0,0,0,0,1
7230,1245224488733720578,"100,000 people in the US are expected to die from coronavirus... that’s insane",0,0,0,0,1,1,0,0,0,0,0
5748,1245206041035444225,As an april fools prank we should prank the coronavirus by washing our hands and staying inside :D,0,0,0,1,0,0,0,0,0,0,1
359,1245142158429917184,So awesome! Please share #NavajoNation #NativeTwitter. #COVIDー19 #COVID19 #CoronaVirus,1,0,0,0,0,0,0,0,0,0,0
7903,1245235339163205632,I hope Boris tells us today that lockdown and the coronavirus was all just a massive April fools,1,0,0,0,1,0,0,0,0,0,0
1634,1245154759239229441,Sonnnnnnnn having a Dominican mother in this crisis is the worst lmfaoooooooo this lady dont stfu about this PINCHE CHINGADA Corona virus,0,0,0,0,0,0,0,0,0,0,1
5822,1245206930974363648,"#CoronaJihaad 
The Tablighi Jamaat is also responsible for spreading the Wuhan Coronavirus across numerous countries in the region as well.",0,0,0,0,0,0,1,1,0,0,0
6061,1245209887535239178,covid19 was an april fools joke haha we got y’all 😂😂😂😂,0,0,0,0,0,0,0,0,0,0,1
3943,1245183441785716736,"Still gonna be a no. Airplane pollution, factory pollution. This dont just stop at corona",0,0,0,1,1,0,1,0,0,0,0
252,1245141142796034048,Please Scientists around the world find a cure for the Corona Virus today.,1,0,1,1,0,0,0,0,0,0,0
5128,1245198307636523013,"This is a must watch and @Adele he’s pretty damn good!!! 
#coronavirus 
#awesome",1,0,0,0,0,0,0,0,0,0,1
840,1245146307074961408,"Boy, I sure look forward to a bunch of really poorly timed corona virus jokes tomorrow",1,0,0,1,0,0,1,0,0,0,1
8536,1245245142300151808,"4 new cases in Noida of Corona Virus, toll reaches 45. Reports @siddhantvm",0,0,0,0,0,0,0,0,1,1,0
3153,1245173082689622017,@AkosuaOfewaa The Antidote to fight corona virus is chloroquine according to Didier Raoult .,1,0,0,0,0,0,0,0,0,0,0
3304,1245175096286871559,UN chief says coronavirus worst global crisis since World War II,0,0,0,0,1,0,0,0,1,0,0
3976,1245183812201414656,"Corona +ve cases reached “58” in A.P

#StayHomeStaySafe
#Covid19India",1,0,0,0,0,0,0,0,1,0,0
1318,1245151138665631744,Haven't been as active as I haven't been well (not Corona) but hopefully back to not sleeping all day soon 🥺,1,0,1,0,0,0,1,0,0,0,0
5503,1245203084407644161,I will match Zuck's and Gates's contributions to the COVID19 fight with an equivalent contribution based on my income of... a lemon.,0,0,0,0,0,0,0,0,0,0,1
8676,1245246843576975362,"April fools, this corona shit was just a joke.. y’all can go outside now",1,0,0,0,0,0,0,0,0,0,1
1524,1245153520304574464,corona got my hands lookin like tiny sausages without nails I can’t be caught slippen,0,0,0,0,0,1,0,0,0,0,1
5105,1245198068745674752,Hello it has officially taken 18 quarantined days to have the first corona related cry,0,0,0,0,0,1,1,0,0,0,0
5598,1245204208699269120,me and joe at 5am munching banana bread made in a slow cooker... #COVID19,1,0,0,0,0,1,0,0,0,0,0
2576,1245166057859567617,"Heat not Cold
Sun not Rain
God help us o
#COVID19",0,0,1,0,0,1,0,0,0,0,0
4744,1245193458291269633,Stg if this corona shit wasn’t happening nobody would be hearing from me or seeing any sign of me 🙃💯!!,0,0,0,0,0,1,1,0,0,1,0
3955,1245183576519454723,Heard the only people catching corona are closeted Lil Nas fans...,1,0,0,0,0,0,0,0,0,0,1
2530,1245165487278804992,"We're Mexican, we dont get Corona  we drink it. -My Tio Joe 
😂😂😂😂😂😂",0,0,0,0,0,0,0,0,0,0,1
7731,1245232596302409728,Looking forward to being a guest on @ChannelNewsAsia 938 Radio to discuss the role of tech in battling #Covid19 in about an hour!,1,0,0,0,0,0,0,0,0,0,0
122,1245139792746156032,"@RealBraw Good for you. We haven't seen the worst of corona, so I'm staying still. I think I might deliver pizzas eventually.",1,0,0,0,0,0,0,0,0,0,1
444,1245142976159940616,The fact I was supposed to leave for South Africa tomorrow and now I can’t cause of this corona stuff makes me depressed :(,0,0,0,0,0,1,0,0,0,0,0
2700,1245167915067817989,"if losing your taste is a symptom of coronavirus, red velvet antis should be tested urgently.",1,0,0,0,0,0,0,0,0,0,1
9080,1245253211142881281,Happy New month dearies. The month Corona virus leaves us. Amen,0,0,1,0,0,0,0,0,0,0,0
